ntraial move_ratio     potn
747144     0.4907  -3.835250

747252     0.5462  -3.908501

747360     0.4814  -3.921174

747468     0.5648  -3.919295

747576     0.4722  -3.913558

747684     0.4259  -3.944287

747792     0.5277  -3.862178

747900     0.4814  -3.866834

748008     0.5370  -3.880499

748116     0.4907  -3.909081

748224        0.5  -3.972103

748332     0.4907  -4.015626

748440     0.5462  -3.958298

748548     0.5833  -3.960707

748656        0.5  -3.971560

748764     0.4907  -3.932991

748872     0.4444  -3.888566

748980     0.5925  -3.896949

749088     0.4166  -3.984546

749196     0.4444  -3.936875

749304     0.4907  -3.936904

749412     0.5462  -3.971182

749520     0.5833  -3.901885

749628     0.5370  -3.919983

749736     0.5740  -3.919913

749844     0.5370  -3.936934

749952     0.4907  -4.010495

750060     0.4444  -3.994869

750168     0.5833  -3.987987

750276     0.4814  -4.010902

750384     0.4907  -3.937615

750492     0.5555  -4.007972

750600     0.4259  -3.965497

750708     0.5555  -3.880355

750816     0.5185  -3.869771

750924     0.5277  -3.882394

751032     0.5555  -3.728861

751140     0.4537  -3.744205

751248     0.5277  -3.878674

751356     0.5092  -3.908984

751464        0.5  -3.868068

751572     0.4351  -3.839332

751680     0.4351  -3.792560

751788     0.4814  -3.787007

751896     0.5185  -3.822228

752004     0.5833  -3.877566

752112        0.5  -3.922915

752220     0.4351  -3.893014

752328     0.4444  -3.919852

752436     0.4907  -3.940465

752544     0.4814  -3.875568

752652     0.6111  -3.809606

752760     0.5555  -3.895899

752868     0.4074  -3.910811

752976     0.4907  -3.966645

753084     0.4537  -3.886255

753192     0.5370  -3.797369

753300     0.4444  -3.831448

753408     0.4722  -3.857935

753516     0.4351  -3.885250

753624        0.5  -3.911396

753732     0.5555  -3.935991

753840     0.4629  -3.884791

753948     0.4074  -3.917636

754056     0.5370  -3.863252

754164     0.6111  -3.901352

754272        0.5  -3.865348

754380     0.5277  -3.826688

754488     0.4907  -3.796382

754596     0.4629  -3.792446

754704     0.4351  -3.879688

754812     0.4722  -3.874805

754920     0.5185  -3.887468

755028     0.4907  -3.931706

755136     0.4907  -3.900024

755244     0.5740  -3.819722

755352     0.5555  -3.944728

755460     0.5185  -3.935237

755568     0.5555  -3.928007

755676     0.4351  -3.873029

755784     0.5185  -3.866028

755892     0.4259  -3.849071

756000     0.5092  -3.881800

756108     0.5648  -3.830672

756216     0.4259  -3.975226

756324     0.5370  -3.936065

756432     0.5925  -3.934019

756540     0.4814  -3.897217

756648     0.5462  -3.935007

756756     0.5740  -3.887250

756864     0.4629  -3.859122

756972     0.4722  -3.929215

757080        0.5  -3.828280

757188     0.4537  -3.879370

757296     0.4907  -3.799426

757404     0.3888  -3.829055

757512     0.5462  -3.880771

757620     0.4444  -3.835579

757728     0.5833  -3.866175

757836     0.5185  -3.835939

757944     0.5092  -3.860497

758052     0.5462  -3.877290

758160     0.5185  -3.828897

758268     0.5462  -3.736147

758376     0.6203  -3.802391

758484     0.5092  -3.743314

758592     0.4074  -3.746683

758700     0.5555  -3.741669

758808     0.4537  -3.835230

758916     0.3796  -3.819486

759024     0.5370  -3.892807

759132     0.4629  -3.956802

759240     0.5092  -3.939401

759348     0.5648  -3.886494

759456     0.4814  -3.890427

759564     0.5740  -3.876475

759672     0.4722  -3.797373

759780     0.4351  -3.855998

759888     0.5092  -3.801759

759996     0.3981  -3.859483

760104     0.5277  -3.814554

760212     0.4907  -3.844473

760320     0.5555  -3.827382

760428     0.5185  -3.963474

760536     0.4629  -3.905670

760644     0.5740  -3.851526

760752     0.5185  -3.815332

760860     0.4351  -3.854485

760968     0.5185  -3.828457

761076        0.5  -3.807861

761184     0.4814  -3.896156

761292     0.5092  -3.905515

761400     0.5185  -3.898664

761508     0.4907  -3.883441

761616     0.4444  -3.843490

761724     0.4444  -3.843505

761832     0.4537  -3.790823

761940     0.4814  -3.845311

762048     0.5277  -3.851921

762156     0.4814  -3.951151

762264     0.4444  -3.920097

762372     0.5462  -3.870514

762480     0.5925  -3.886233

762588     0.6018  -3.783252

762696        0.5  -3.845106

762804     0.5277  -3.810749

762912     0.5740  -3.775200

763020     0.4814  -3.790554

763128     0.5833  -3.878399

763236     0.5092  -3.930317

763344     0.4722  -3.918114

763452     0.4722  -3.901752

763560     0.5277  -3.918851

763668     0.4814  -3.920222

763776     0.3981  -3.965657

763884        0.5  -3.951804

763992     0.4907  -3.986363

764100     0.5648  -3.986560

764208     0.5092  -3.936413

764316     0.4444  -3.860884

764424     0.5092  -3.957103

764532     0.5092  -3.897470

764640     0.5370  -3.864295

764748     0.4722  -3.901135

764856     0.4814  -3.886198

764964     0.5370  -3.913948

765072     0.4351  -3.932623

765180     0.4814  -3.926672

765288     0.4166  -3.887226

765396        0.5  -3.873414

765504     0.4629  -3.829154

765612     0.4722  -3.803804

765720     0.5092  -3.873415

765828        0.5  -3.828077

765936        0.5  -3.857203

766044        0.5  -3.796291

766152     0.4814  -3.864664

766260     0.4166  -3.841384

766368     0.5277  -3.776357

766476     0.5185  -3.822725

766584        0.5  -3.838570

766692     0.5648  -3.780375

766800     0.4166  -3.774080

766908     0.6111  -3.803394

767016     0.4259  -3.863419

767124     0.5185  -3.852221

767232     0.4722  -3.809570

767340        0.5  -3.859653

767448     0.6018  -3.907220

767556     0.5740  -3.932962

767664     0.3981  -3.911042

767772     0.5648  -3.930362

767880     0.5185  -3.924893

767988     0.4444  -3.928801

768096     0.5092  -3.876837

768204     0.4814  -3.897321

768312     0.5185  -3.857077

768420     0.6203  -3.713577

768528        0.5  -3.847867

768636     0.4351  -3.957055

768744     0.5462  -3.928378

768852     0.5462  -3.883399

768960     0.5092  -3.851117

769068     0.5462  -3.914545

769176     0.5925  -3.868628

769284     0.4629  -3.870904

769392     0.4722  -3.893522

769500     0.4629  -3.949751

769608     0.5185  -3.964056

769716     0.4537  -3.930978

769824     0.4722  -3.903496

769932     0.5277  -3.843148

770040     0.5370  -3.873047

770148     0.4814  -3.872410

770256     0.5185  -3.839331

770364     0.4814  -3.777799

770472     0.5462  -3.721233

770580     0.6018  -3.776371

770688     0.5185  -3.880549

770796     0.5185  -3.836071

770904     0.5277  -3.833027

771012     0.5833  -3.797242

771120     0.5740  -3.923445

771228     0.4629  -3.785086

771336     0.4814  -3.835913

771444     0.5277  -3.890446

771552     0.4166  -3.862570

771660     0.5370  -3.867334

771768     0.4166  -3.873694

771876     0.5092  -3.942955

771984     0.5277  -3.796442

772092     0.5648  -3.857273

772200     0.4907  -3.794157

772308     0.6018  -3.867282

772416     0.4722  -3.847601

772524     0.4537  -3.915346

772632     0.4259  -3.891647

772740     0.4722  -3.797194

772848     0.4722  -3.762424

772956     0.5370  -3.796000

773064     0.5925  -3.798934

773172     0.3981  -3.895013

773280     0.4629  -3.907310

773388     0.5092  -3.891210

773496     0.5648  -3.800991

773604     0.5092  -3.823986

773712     0.5092  -3.820122

773820     0.5185  -3.869399

773928     0.3888  -3.818334

774036     0.3888  -3.911501

774144        0.5  -3.898192

774252     0.5277  -3.838617

774360     0.4907  -3.830794

774468     0.4444  -3.909339

774576     0.5185  -3.921203

774684     0.5555  -3.899047

774792     0.6111  -3.950660

774900     0.6203  -3.895119

775008        0.5  -3.893249

775116     0.4074  -3.858263

775224     0.4814  -3.802376

775332     0.4444  -3.780172

775440     0.5370  -3.745013

775548     0.4907  -3.817533

775656     0.4629  -3.812845

775764     0.4166  -3.802429

775872     0.4629  -3.762433

775980     0.5462  -3.789329

776088     0.5277  -3.868218

776196     0.5277  -3.777565

776304     0.4907  -3.779137

776412     0.5370  -3.822420

776520     0.5462  -3.795499

776628     0.4166  -3.812677

776736     0.5370  -3.763153

776844     0.5833  -3.907750

776952     0.4814  -3.812686

777060     0.4814  -3.801953

777168     0.4907  -3.753139

777276     0.5092  -3.748463

777384     0.5185  -3.789034

777492     0.5555  -3.709884

777600     0.4537  -3.817116

777708     0.5740  -3.812229

777816     0.4351  -3.826720

777924     0.5185  -3.787343

778032     0.4722  -3.846878

778140     0.4722  -3.770278

778248     0.4814  -3.838735

778356        0.5  -3.833135

778464     0.5185  -3.810766

778572        0.5  -3.802283

778680     0.4537  -3.822913

778788     0.5092  -3.878759

778896     0.4722  -3.965923

779004     0.5925  -4.004820

779112     0.4907  -3.890798

779220        0.5  -3.933285

779328     0.4814  -3.948597

779436     0.4629  -3.980313

779544     0.4537  -3.993036

779652     0.5185  -3.986507

779760     0.3611  -3.986264

779868        0.5  -4.008699

779976     0.5277  -3.981161

780084     0.4629  -3.931588

780192     0.4722  -3.843529

780300     0.5277  -3.820556

780408     0.5370  -3.792989

780516     0.5370  -3.769035

780624        0.5  -3.836864

780732     0.4722  -3.907846

780840     0.4814  -3.847360

780948     0.4814  -3.814709

781056     0.4907  -3.829647

781164     0.4166  -3.819892

781272        0.5  -3.874884

781380     0.4814  -3.879188

781488     0.5555  -3.947016

781596     0.5185  -3.939045

781704        0.5  -3.879219

781812     0.5092  -3.892089

781920     0.4537  -3.810695

782028     0.4537  -3.812640

782136     0.5370  -3.732768

782244        0.5  -3.726313

782352     0.4629  -3.738284

782460     0.5185  -3.811385

782568     0.5925  -3.819615

782676     0.5277  -3.823033

782784     0.5462  -3.820332

782892     0.4814  -3.879167

783000     0.4537  -3.906843

783108     0.4907  -3.920843

783216     0.5185  -3.894530

783324     0.5648  -3.974140

783432     0.6296  -3.941627

783540     0.5277  -3.876248

783648     0.4537  -3.887709

783756     0.4259  -3.874708

783864     0.4907  -3.864175

783972     0.5277  -3.912798

784080     0.4351  -3.883175

784188     0.5185  -3.879111

784296     0.5092  -3.881381

784404     0.5648  -3.834352

784512        0.5  -3.791662

784620     0.4351  -3.827363

784728     0.4907  -3.864864

784836     0.5185  -3.837112

784944     0.5277  -3.855145

785052        0.5  -3.886111

785160        0.5  -3.866626

785268        0.5  -3.888184

785376     0.4814  -3.866917

785484     0.5185  -3.823571

785592     0.4722  -3.880677

785700        0.5  -3.896455

785808     0.3981  -3.896622

785916     0.4814  -3.844066

786024     0.4537  -3.932512

786132     0.4351  -3.889062

786240     0.4722  -3.857425

786348     0.4537  -3.918013

786456     0.5185  -3.941247

786564     0.4907  -3.875964

786672     0.4537  -3.897415

786780     0.6481  -3.886645

786888     0.5555  -3.893525

786996     0.5462  -3.847223

787104     0.4351  -3.881989

787212     0.5370  -3.827248

787320     0.5555  -3.896110

787428     0.4907  -3.903051

787536     0.4814  -3.910307

787644     0.4259  -3.917893

787752     0.4444  -3.973453

787860     0.5740  -3.921824

787968     0.6018  -4.011558

788076     0.4351  -3.987137

788184     0.6111  -3.998791

788292     0.5277  -3.941273

788400        0.5  -3.940398

788508     0.5277  -3.947819

788616     0.4907  -3.962047

788724     0.4629  -3.874541

788832     0.5555  -3.957653

788940     0.4444  -3.871041

789048     0.5277  -3.833800

789156     0.5092  -3.911671

789264     0.4814  -3.859967

789372     0.5648  -3.814125

789480     0.4814  -3.834371

789588     0.4629  -3.821968

789696     0.3703  -3.773577

789804     0.5185  -3.796255

789912     0.4814  -3.839152

790020     0.5833  -3.888113

790128     0.5277  -3.867144

790236     0.5740  -3.833159

790344     0.4814  -3.821314

790452     0.4259  -3.818294

790560     0.3796  -3.838744

790668        0.5  -3.843787

790776     0.5277  -3.881987

790884     0.4907  -3.824123

790992     0.4537  -3.827705

791100     0.4629  -3.824944

791208     0.5092  -3.774604

791316     0.4722  -3.713727

791424     0.4629  -3.828846

791532     0.3888  -3.860303

791640     0.4444  -3.804318

791748     0.5185  -3.815396

791856     0.5462  -3.706180

791964     0.4907  -3.718411

792072     0.6111  -3.709417

792180     0.5833  -3.698857

792288     0.5185  -3.792069

792396     0.5740  -3.869982

792504     0.4722  -3.882113

792612     0.4166  -3.906898

792720     0.5648  -3.884506

792828     0.4166  -3.899776

792936     0.5277  -3.833781

793044     0.5555  -3.798573

793152     0.4629  -3.822409

793260     0.4629  -3.855228

793368     0.4166  -3.820788

793476     0.4814  -3.844943

793584     0.5462  -3.775858

793692     0.5370  -3.845434

793800     0.5092  -3.853741

793908     0.5185  -3.909526

794016     0.4722  -3.913094

794124     0.5740  -3.907158

794232     0.5370  -3.912544

794340     0.5555  -3.951359

794448     0.4537  -3.898171

794556     0.4629  -3.877442

794664     0.4722  -3.869260

794772     0.4722  -3.835042

794880     0.4814  -3.905584

794988     0.4629  -3.837449

795096     0.4907  -3.889224

795204     0.5185  -3.931184

795312        0.5  -3.962128

795420     0.4722  -3.971583

795528        0.5  -3.995327

795636     0.3796  -3.895620

795744     0.5092  -3.875043

795852     0.3611  -3.809084

795960     0.5277  -3.830485

796068     0.4907  -3.853094

796176     0.4907  -3.840022

796284     0.4722  -3.730449

796392        0.5  -3.702800

796500     0.5277  -3.757118

796608     0.4907  -3.860311

796716     0.5555  -3.939020

796824     0.6296  -3.912028

796932     0.4537  -3.772999

797040     0.4351  -3.812572

797148     0.4537  -3.875337

797256     0.6018  -3.869230

797364     0.5462  -3.859591

797472     0.4537  -3.819311

797580     0.5185  -3.866619

797688     0.5185  -3.857338

797796     0.4166  -3.899926
